% time	cellId	IMSI	RNTI	SlPframe	SlPsframe	SchStartframe	SchSsframe	frame	sframe	mcs	TBS	psschRB	psschLen
17725	0	46	46	745	1	746	7	749	10	10	173	32	8
17733	0	46	46	745	1	746	7	750	8	10	173	32	8
17741	0	46	46	745	1	746	7	751	6	10	173	32	8
17749	0	46	46	745	1	746	7	752	4	10	173	32	8
17773	0	23	23	753	1	754	7	754	8	10	173	8	8
17776	0	33	33	753	1	754	7	755	1	10	173	32	8
17778	0	24	24	753	1	754	7	755	3	10	173	40	8
17779	0	45	45	753	1	754	7	755	4	10	173	16	8
17781	0	23	23	753	1	754	7	755	6	10	173	8	8
17784	0	33	33	753	1	754	7	755	9	10	173	32	8
17786	0	24	24	753	1	754	7	756	1	10	173	40	8
17787	0	45	45	753	1	754	7	756	2	10	173	16	8
17789	0	23	23	753	1	754	7	756	4	10	173	8	8
17792	0	33	33	753	1	754	7	756	7	10	173	32	8
17794	0	24	24	753	1	754	7	756	9	10	173	40	8
17795	0	45	45	753	1	754	7	756	10	10	173	16	8
17797	0	23	23	753	1	754	7	757	2	10	173	8	8
17800	0	33	33	753	1	754	7	757	5	10	173	32	8
17802	0	24	24	753	1	754	7	757	7	10	173	40	8
17803	0	45	45	753	1	754	7	757	8	10	173	16	8
17805	0	23	23	753	1	754	7	757	10	10	173	8	8
17808	0	33	33	753	1	754	7	758	3	10	173	32	8
17810	0	24	24	753	1	754	7	758	5	10	173	40	8
17811	0	45	45	753	1	754	7	758	6	10	173	16	8
17813	0	23	23	753	1	754	7	758	8	10	173	8	8
17816	0	33	33	753	1	754	7	759	1	10	173	32	8
17818	0	24	24	753	1	754	7	759	3	10	173	40	8
17819	0	45	45	753	1	754	7	759	4	10	173	16	8
17821	0	23	23	753	1	754	7	759	6	10	173	8	8
17824	0	33	33	753	1	754	7	759	9	10	173	32	8
17826	0	24	24	753	1	754	7	760	1	10	173	40	8
17827	0	45	45	753	1	754	7	760	2	10	173	16	8
17829	0	23	23	753	1	754	7	760	4	10	173	8	8
17832	0	33	33	753	1	754	7	760	7	10	173	32	8
17834	0	24	24	753	1	754	7	760	9	10	173	40	8
17835	0	45	45	753	1	754	7	760	10	10	173	16	8
17853	0	9	9	761	1	762	7	762	8	10	173	8	8
17861	0	9	9	761	1	762	7	763	6	10	173	8	8
17869	0	9	9	761	1	762	7	764	4	10	173	8	8
17877	0	9	9	761	1	762	7	765	2	10	173	8	8
17885	0	9	9	761	1	762	7	765	10	10	173	8	8
17893	0	9	9	761	1	762	7	766	8	10	173	8	8
17901	0	9	9	761	1	762	7	767	6	10	173	8	8
17909	0	9	9	761	1	762	7	768	4	10	173	8	8
17937	0	38	38	769	1	770	7	771	2	10	173	24	8
17945	0	38	38	769	1	770	7	771	10	10	173	24	8
17953	0	38	38	769	1	770	7	772	8	10	173	24	8
17961	0	38	38	769	1	770	7	773	6	10	173	24	8
17969	0	38	38	769	1	770	7	774	4	10	173	24	8
17977	0	38	38	769	1	770	7	775	2	10	173	24	8
17985	0	38	38	769	1	770	7	775	10	10	173	24	8
17993	0	38	38	769	1	770	7	776	8	10	173	24	8
18013	0	20	20	777	1	778	7	778	8	10	173	0	8
18021	0	20	20	777	1	778	7	779	6	10	173	0	8
18029	0	20	20	777	1	778	7	780	4	10	173	0	8
18037	0	20	20	777	1	778	7	781	2	10	173	0	8
18045	0	20	20	777	1	778	7	781	10	10	173	0	8
18053	0	20	20	777	1	778	7	782	8	10	173	0	8
18061	0	20	20	777	1	778	7	783	6	10	173	0	8
18069	0	20	20	777	1	778	7	784	4	10	173	0	8
18098	0	34	34	785	1	786	7	787	3	10	173	32	8
18099	0	31	31	785	1	786	7	787	4	10	173	24	8
18106	0	34	34	785	1	786	7	788	1	10	173	32	8
18107	0	31	31	785	1	786	7	788	2	10	173	24	8
18114	0	34	34	785	1	786	7	788	9	10	173	32	8
18115	0	31	31	785	1	786	7	788	10	10	173	24	8
18122	0	34	34	785	1	786	7	789	7	10	173	32	8
18123	0	31	31	785	1	786	7	789	8	10	173	24	8
18130	0	34	34	785	1	786	7	790	5	10	173	32	8
18131	0	31	31	785	1	786	7	790	6	10	173	24	8
18138	0	34	34	785	1	786	7	791	3	10	173	32	8
18139	0	31	31	785	1	786	7	791	4	10	173	24	8
18146	0	34	34	785	1	786	7	792	1	10	173	32	8
18147	0	31	31	785	1	786	7	792	2	10	173	24	8
18154	0	34	34	785	1	786	7	792	9	10	173	32	8
18155	0	31	31	785	1	786	7	792	10	10	173	24	8
18172	0	48	48	793	1	794	7	794	7	10	173	0	8
18174	0	14	14	793	1	794	7	794	9	10	173	32	8
18175	0	12	12	793	1	794	7	794	10	10	173	24	8
18180	0	48	48	793	1	794	7	795	5	10	173	0	8
18182	0	14	14	793	1	794	7	795	7	10	173	32	8
18183	0	12	12	793	1	794	7	795	8	10	173	24	8
18188	0	48	48	793	1	794	7	796	3	10	173	0	8
18190	0	14	14	793	1	794	7	796	5	10	173	32	8
18191	0	12	12	793	1	794	7	796	6	10	173	24	8
18196	0	48	48	793	1	794	7	797	1	10	173	0	8
18198	0	14	14	793	1	794	7	797	3	10	173	32	8
18199	0	12	12	793	1	794	7	797	4	10	173	24	8
18204	0	48	48	793	1	794	7	797	9	10	173	0	8
18206	0	14	14	793	1	794	7	798	1	10	173	32	8
18207	0	12	12	793	1	794	7	798	2	10	173	24	8
18212	0	48	48	793	1	794	7	798	7	10	173	0	8
18214	0	14	14	793	1	794	7	798	9	10	173	32	8
18215	0	12	12	793	1	794	7	798	10	10	173	24	8
18220	0	48	48	793	1	794	7	799	5	10	173	0	8
18222	0	14	14	793	1	794	7	799	7	10	173	32	8
18223	0	12	12	793	1	794	7	799	8	10	173	24	8
18228	0	48	48	793	1	794	7	800	3	10	173	0	8
18230	0	14	14	793	1	794	7	800	5	10	173	32	8
18231	0	12	12	793	1	794	7	800	6	10	173	24	8
18333	0	37	37	809	1	810	7	810	8	10	173	8	8
18341	0	37	37	809	1	810	7	811	6	10	173	8	8
18349	0	37	37	809	1	810	7	812	4	10	173	8	8
18357	0	37	37	809	1	810	7	813	2	10	173	8	8
18365	0	37	37	809	1	810	7	813	10	10	173	8	8
18373	0	37	37	809	1	810	7	814	8	10	173	8	8
18381	0	37	37	809	1	810	7	815	6	10	173	8	8
18389	0	37	37	809	1	810	7	816	4	10	173	8	8
18412	0	36	36	817	1	818	7	818	7	10	173	40	8
18416	0	25	25	817	1	818	7	819	1	10	173	40	8
18418	0	28	28	817	1	818	7	819	3	10	173	0	8
18420	0	36	36	817	1	818	7	819	5	10	173	40	8
18424	0	25	25	817	1	818	7	819	9	10	173	40	8
18426	0	28	28	817	1	818	7	820	1	10	173	0	8
18428	0	36	36	817	1	818	7	820	3	10	173	40	8
18432	0	25	25	817	1	818	7	820	7	10	173	40	8
18434	0	28	28	817	1	818	7	820	9	10	173	0	8
18436	0	36	36	817	1	818	7	821	1	10	173	40	8
18440	0	25	25	817	1	818	7	821	5	10	173	40	8
18442	0	28	28	817	1	818	7	821	7	10	173	0	8
18444	0	36	36	817	1	818	7	821	9	10	173	40	8
18448	0	25	25	817	1	818	7	822	3	10	173	40	8
18450	0	28	28	817	1	818	7	822	5	10	173	0	8
18452	0	36	36	817	1	818	7	822	7	10	173	40	8
18456	0	25	25	817	1	818	7	823	1	10	173	40	8
18458	0	28	28	817	1	818	7	823	3	10	173	0	8
18460	0	36	36	817	1	818	7	823	5	10	173	40	8
18464	0	25	25	817	1	818	7	823	9	10	173	40	8
18466	0	28	28	817	1	818	7	824	1	10	173	0	8
18468	0	36	36	817	1	818	7	824	3	10	173	40	8
18472	0	25	25	817	1	818	7	824	7	10	173	40	8
18474	0	28	28	817	1	818	7	824	9	10	173	0	8
18578	0	27	27	833	1	834	7	835	3	10	173	32	8
18586	0	27	27	833	1	834	7	836	1	10	173	32	8
18594	0	27	27	833	1	834	7	836	9	10	173	32	8
18602	0	27	27	833	1	834	7	837	7	10	173	32	8
18610	0	27	27	833	1	834	7	838	5	10	173	32	8
18618	0	27	27	833	1	834	7	839	3	10	173	32	8
18626	0	27	27	833	1	834	7	840	1	10	173	32	8
18634	0	27	27	833	1	834	7	840	9	10	173	32	8
18652	0	9	9	841	1	842	7	842	7	10	173	8	8
18660	0	9	9	841	1	842	7	843	5	10	173	8	8
18668	0	9	9	841	1	842	7	844	3	10	173	8	8
18676	0	9	9	841	1	842	7	845	1	10	173	8	8
18684	0	9	9	841	1	842	7	845	9	10	173	8	8
18692	0	9	9	841	1	842	7	846	7	10	173	8	8
18700	0	9	9	841	1	842	7	847	5	10	173	8	8
18708	0	9	9	841	1	842	7	848	3	10	173	8	8
18735	0	23	23	849	1	850	7	850	10	10	173	24	8
18739	0	38	38	849	1	850	7	851	4	10	173	16	8
18739	0	45	45	849	1	850	7	851	4	10	173	32	8
18743	0	23	23	849	1	850	7	851	8	10	173	24	8
18747	0	38	38	849	1	850	7	852	2	10	173	16	8
18747	0	45	45	849	1	850	7	852	2	10	173	32	8
18751	0	23	23	849	1	850	7	852	6	10	173	24	8
18755	0	38	38	849	1	850	7	852	10	10	173	16	8
18755	0	45	45	849	1	850	7	852	10	10	173	32	8
18759	0	23	23	849	1	850	7	853	4	10	173	24	8
18763	0	38	38	849	1	850	7	853	8	10	173	16	8
18763	0	45	45	849	1	850	7	853	8	10	173	32	8
18767	0	23	23	849	1	850	7	854	2	10	173	24	8
18771	0	38	38	849	1	850	7	854	6	10	173	16	8
18771	0	45	45	849	1	850	7	854	6	10	173	32	8
18775	0	23	23	849	1	850	7	854	10	10	173	24	8
18779	0	38	38	849	1	850	7	855	4	10	173	16	8
18779	0	45	45	849	1	850	7	855	4	10	173	32	8
18783	0	23	23	849	1	850	7	855	8	10	173	24	8
18787	0	38	38	849	1	850	7	856	2	10	173	16	8
18787	0	45	45	849	1	850	7	856	2	10	173	32	8
18791	0	23	23	849	1	850	7	856	6	10	173	24	8
18795	0	38	38	849	1	850	7	856	10	10	173	16	8
18795	0	45	45	849	1	850	7	856	10	10	173	32	8
18896	0	41	41	865	1	866	7	867	1	10	173	40	8
18904	0	41	41	865	1	866	7	867	9	10	173	40	8
18912	0	41	41	865	1	866	7	868	7	10	173	40	8
18920	0	41	41	865	1	866	7	869	5	10	173	40	8
18928	0	41	41	865	1	866	7	870	3	10	173	40	8
18936	0	41	41	865	1	866	7	871	1	10	173	40	8
18944	0	41	41	865	1	866	7	871	9	10	173	40	8
18952	0	41	41	865	1	866	7	872	7	10	173	40	8
18973	0	34	34	873	1	874	7	874	8	10	173	16	8
18975	0	20	20	873	1	874	7	874	10	10	173	24	8
18977	0	31	31	873	1	874	7	875	2	10	173	0	8
18978	0	14	14	873	1	874	7	875	3	10	173	24	8
18981	0	34	34	873	1	874	7	875	6	10	173	16	8
18983	0	20	20	873	1	874	7	875	8	10	173	24	8
18985	0	31	31	873	1	874	7	875	10	10	173	0	8
18986	0	14	14	873	1	874	7	876	1	10	173	24	8
18989	0	34	34	873	1	874	7	876	4	10	173	16	8
18991	0	20	20	873	1	874	7	876	6	10	173	24	8
18993	0	31	31	873	1	874	7	876	8	10	173	0	8
18994	0	14	14	873	1	874	7	876	9	10	173	24	8
18997	0	34	34	873	1	874	7	877	2	10	173	16	8
18999	0	20	20	873	1	874	7	877	4	10	173	24	8
19001	0	31	31	873	1	874	7	877	6	10	173	0	8
19002	0	14	14	873	1	874	7	877	7	10	173	24	8
19005	0	34	34	873	1	874	7	877	10	10	173	16	8
19007	0	20	20	873	1	874	7	878	2	10	173	24	8
19009	0	31	31	873	1	874	7	878	4	10	173	0	8
19010	0	14	14	873	1	874	7	878	5	10	173	24	8
19013	0	34	34	873	1	874	7	878	8	10	173	16	8
19015	0	20	20	873	1	874	7	878	10	10	173	24	8
19017	0	31	31	873	1	874	7	879	2	10	173	0	8
19018	0	14	14	873	1	874	7	879	3	10	173	24	8
19021	0	34	34	873	1	874	7	879	6	10	173	16	8
19023	0	20	20	873	1	874	7	879	8	10	173	24	8
19025	0	31	31	873	1	874	7	879	10	10	173	0	8
19026	0	14	14	873	1	874	7	880	1	10	173	24	8
19029	0	34	34	873	1	874	7	880	4	10	173	16	8
19031	0	20	20	873	1	874	7	880	6	10	173	24	8
19033	0	31	31	873	1	874	7	880	8	10	173	0	8
19034	0	14	14	873	1	874	7	880	9	10	173	24	8
19052	0	32	32	881	1	882	7	882	7	10	173	8	8
19058	0	48	48	881	1	882	7	883	3	10	173	16	8
19060	0	32	32	881	1	882	7	883	5	10	173	8	8
19066	0	48	48	881	1	882	7	884	1	10	173	16	8
19068	0	32	32	881	1	882	7	884	3	10	173	8	8
19074	0	48	48	881	1	882	7	884	9	10	173	16	8
19076	0	32	32	881	1	882	7	885	1	10	173	8	8
19082	0	48	48	881	1	882	7	885	7	10	173	16	8
19084	0	32	32	881	1	882	7	885	9	10	173	8	8
19090	0	48	48	881	1	882	7	886	5	10	173	16	8
19092	0	32	32	881	1	882	7	886	7	10	173	8	8
19098	0	48	48	881	1	882	7	887	3	10	173	16	8
19100	0	32	32	881	1	882	7	887	5	10	173	8	8
19106	0	48	48	881	1	882	7	888	1	10	173	16	8
19108	0	32	32	881	1	882	7	888	3	10	173	8	8
19114	0	48	48	881	1	882	7	888	9	10	173	16	8
19292	0	30	30	905	1	906	7	906	7	10	173	32	8
19292	0	47	47	905	1	906	7	906	7	10	173	8	8
19294	0	37	37	905	1	906	7	906	9	10	173	40	8
19296	0	40	40	905	1	906	7	907	1	10	173	40	8
19300	0	30	30	905	1	906	7	907	5	10	173	32	8
19300	0	47	47	905	1	906	7	907	5	10	173	8	8
19302	0	37	37	905	1	906	7	907	7	10	173	40	8
19304	0	40	40	905	1	906	7	907	9	10	173	40	8
19308	0	30	30	905	1	906	7	908	3	10	173	32	8
19308	0	47	47	905	1	906	7	908	3	10	173	8	8
19310	0	37	37	905	1	906	7	908	5	10	173	40	8
19312	0	40	40	905	1	906	7	908	7	10	173	40	8
19316	0	30	30	905	1	906	7	909	1	10	173	32	8
19316	0	47	47	905	1	906	7	909	1	10	173	8	8
19318	0	37	37	905	1	906	7	909	3	10	173	40	8
19320	0	40	40	905	1	906	7	909	5	10	173	40	8
19324	0	30	30	905	1	906	7	909	9	10	173	32	8
19324	0	47	47	905	1	906	7	909	9	10	173	8	8
19326	0	37	37	905	1	906	7	910	1	10	173	40	8
19328	0	40	40	905	1	906	7	910	3	10	173	40	8
19332	0	30	30	905	1	906	7	910	7	10	173	32	8
19332	0	47	47	905	1	906	7	910	7	10	173	8	8
19334	0	37	37	905	1	906	7	910	9	10	173	40	8
19336	0	40	40	905	1	906	7	911	1	10	173	40	8
19340	0	30	30	905	1	906	7	911	5	10	173	32	8
19340	0	47	47	905	1	906	7	911	5	10	173	8	8
19342	0	37	37	905	1	906	7	911	7	10	173	40	8
19344	0	40	40	905	1	906	7	911	9	10	173	40	8
19348	0	30	30	905	1	906	7	912	3	10	173	32	8
19348	0	47	47	905	1	906	7	912	3	10	173	8	8
19350	0	37	37	905	1	906	7	912	5	10	173	40	8
19352	0	40	40	905	1	906	7	912	7	10	173	40	8
19375	0	44	44	913	1	914	7	914	10	10	173	8	8
19376	0	28	28	913	1	914	7	915	1	10	173	8	8
19378	0	50	50	913	1	914	7	915	3	10	173	24	8
19383	0	44	44	913	1	914	7	915	8	10	173	8	8
19384	0	28	28	913	1	914	7	915	9	10	173	8	8
19386	0	50	50	913	1	914	7	916	1	10	173	24	8
19391	0	44	44	913	1	914	7	916	6	10	173	8	8
19392	0	28	28	913	1	914	7	916	7	10	173	8	8
19394	0	50	50	913	1	914	7	916	9	10	173	24	8
19399	0	44	44	913	1	914	7	917	4	10	173	8	8
19400	0	28	28	913	1	914	7	917	5	10	173	8	8
19402	0	50	50	913	1	914	7	917	7	10	173	24	8
19407	0	44	44	913	1	914	7	918	2	10	173	8	8
19408	0	28	28	913	1	914	7	918	3	10	173	8	8
19410	0	50	50	913	1	914	7	918	5	10	173	24	8
19415	0	44	44	913	1	914	7	918	10	10	173	8	8
19416	0	28	28	913	1	914	7	919	1	10	173	8	8
19418	0	50	50	913	1	914	7	919	3	10	173	24	8
19423	0	44	44	913	1	914	7	919	8	10	173	8	8
19424	0	28	28	913	1	914	7	919	9	10	173	8	8
19426	0	50	50	913	1	914	7	920	1	10	173	24	8
19431	0	44	44	913	1	914	7	920	6	10	173	8	8
19432	0	28	28	913	1	914	7	920	7	10	173	8	8
19434	0	50	50	913	1	914	7	920	9	10	173	24	8
19454	0	25	25	921	1	922	7	922	9	10	173	24	8
19457	0	46	46	921	1	922	7	923	2	10	173	40	8
19458	0	33	33	921	1	922	7	923	3	10	173	24	8
19462	0	25	25	921	1	922	7	923	7	10	173	24	8
19465	0	46	46	921	1	922	7	923	10	10	173	40	8
19466	0	33	33	921	1	922	7	924	1	10	173	24	8
19470	0	25	25	921	1	922	7	924	5	10	173	24	8
19473	0	46	46	921	1	922	7	924	8	10	173	40	8
19474	0	33	33	921	1	922	7	924	9	10	173	24	8
19478	0	25	25	921	1	922	7	925	3	10	173	24	8
19481	0	46	46	921	1	922	7	925	6	10	173	40	8
19482	0	33	33	921	1	922	7	925	7	10	173	24	8
19486	0	25	25	921	1	922	7	926	1	10	173	24	8
19489	0	46	46	921	1	922	7	926	4	10	173	40	8
19490	0	33	33	921	1	922	7	926	5	10	173	24	8
19494	0	25	25	921	1	922	7	926	9	10	173	24	8
19497	0	46	46	921	1	922	7	927	2	10	173	40	8
19498	0	33	33	921	1	922	7	927	3	10	173	24	8
19502	0	25	25	921	1	922	7	927	7	10	173	24	8
19505	0	46	46	921	1	922	7	927	10	10	173	40	8
19506	0	33	33	921	1	922	7	928	1	10	173	24	8
19510	0	25	25	921	1	922	7	928	5	10	173	24	8
19513	0	46	46	921	1	922	7	928	8	10	173	40	8
19514	0	33	33	921	1	922	7	928	9	10	173	24	8
19539	0	34	34	929	1	930	7	931	4	10	173	40	8
19539	0	43	43	929	1	930	7	931	4	10	173	8	8
19547	0	34	34	929	1	930	7	932	2	10	173	40	8
19547	0	43	43	929	1	930	7	932	2	10	173	8	8
19555	0	34	34	929	1	930	7	932	10	10	173	40	8
19555	0	43	43	929	1	930	7	932	10	10	173	8	8
19563	0	34	34	929	1	930	7	933	8	10	173	40	8
19563	0	43	43	929	1	930	7	933	8	10	173	8	8
19571	0	34	34	929	1	930	7	934	6	10	173	40	8
19571	0	43	43	929	1	930	7	934	6	10	173	8	8
19579	0	34	34	929	1	930	7	935	4	10	173	40	8
19579	0	43	43	929	1	930	7	935	4	10	173	8	8
19587	0	34	34	929	1	930	7	936	2	10	173	40	8
19587	0	43	43	929	1	930	7	936	2	10	173	8	8
19595	0	34	34	929	1	930	7	936	10	10	173	40	8
19595	0	43	43	929	1	930	7	936	10	10	173	8	8
19612	0	38	38	937	1	938	7	938	7	10	173	8	8
19613	0	23	23	937	1	938	7	938	8	10	173	0	8
19620	0	38	38	937	1	938	7	939	5	10	173	8	8
19621	0	23	23	937	1	938	7	939	6	10	173	0	8
19628	0	38	38	937	1	938	7	940	3	10	173	8	8
19629	0	23	23	937	1	938	7	940	4	10	173	0	8
19636	0	38	38	937	1	938	7	941	1	10	173	8	8
19637	0	23	23	937	1	938	7	941	2	10	173	0	8
19644	0	38	38	937	1	938	7	941	9	10	173	8	8
19645	0	23	23	937	1	938	7	941	10	10	173	0	8
19652	0	38	38	937	1	938	7	942	7	10	173	8	8
19653	0	23	23	937	1	938	7	942	8	10	173	0	8
19660	0	38	38	937	1	938	7	943	5	10	173	8	8
19661	0	23	23	937	1	938	7	943	6	10	173	0	8
19668	0	38	38	937	1	938	7	944	3	10	173	8	8
19669	0	23	23	937	1	938	7	944	4	10	173	0	8
19695	0	45	45	945	1	946	7	946	10	10	173	32	8
19703	0	45	45	945	1	946	7	947	8	10	173	32	8
19711	0	45	45	945	1	946	7	948	6	10	173	32	8
19719	0	45	45	945	1	946	7	949	4	10	173	32	8
19727	0	45	45	945	1	946	7	950	2	10	173	32	8
19735	0	45	45	945	1	946	7	950	10	10	173	32	8
19743	0	45	45	945	1	946	7	951	8	10	173	32	8
19751	0	45	45	945	1	946	7	952	6	10	173	32	8
19853	0	31	31	961	1	962	7	962	8	10	173	40	8
19853	0	48	48	961	1	962	7	962	8	10	173	32	8
19854	0	34	34	961	1	962	7	962	9	10	173	40	8
19859	0	14	14	961	1	962	7	963	4	10	173	24	8
19861	0	31	31	961	1	962	7	963	6	10	173	40	8
19861	0	48	48	961	1	962	7	963	6	10	173	32	8
19862	0	34	34	961	1	962	7	963	7	10	173	40	8
19867	0	14	14	961	1	962	7	964	2	10	173	24	8
19869	0	31	31	961	1	962	7	964	4	10	173	40	8
19869	0	48	48	961	1	962	7	964	4	10	173	32	8
19870	0	34	34	961	1	962	7	964	5	10	173	40	8
19875	0	14	14	961	1	962	7	964	10	10	173	24	8
19877	0	31	31	961	1	962	7	965	2	10	173	40	8
19877	0	48	48	961	1	962	7	965	2	10	173	32	8
19878	0	34	34	961	1	962	7	965	3	10	173	40	8
19883	0	14	14	961	1	962	7	965	8	10	173	24	8
19885	0	31	31	961	1	962	7	965	10	10	173	40	8
19885	0	48	48	961	1	962	7	965	10	10	173	32	8
19886	0	34	34	961	1	962	7	966	1	10	173	40	8
19891	0	14	14	961	1	962	7	966	6	10	173	24	8
19893	0	31	31	961	1	962	7	966	8	10	173	40	8
19893	0	48	48	961	1	962	7	966	8	10	173	32	8
19894	0	34	34	961	1	962	7	966	9	10	173	40	8
19899	0	14	14	961	1	962	7	967	4	10	173	24	8
19901	0	31	31	961	1	962	7	967	6	10	173	40	8
19901	0	48	48	961	1	962	7	967	6	10	173	32	8
19902	0	34	34	961	1	962	7	967	7	10	173	40	8
19907	0	14	14	961	1	962	7	968	2	10	173	24	8
19909	0	31	31	961	1	962	7	968	4	10	173	40	8
19909	0	48	48	961	1	962	7	968	4	10	173	32	8
19910	0	34	34	961	1	962	7	968	5	10	173	40	8
19915	0	14	14	961	1	962	7	968	10	10	173	24	8
19932	0	20	20	969	1	970	7	970	7	10	173	32	8
19933	0	32	32	969	1	970	7	970	8	10	173	8	8
19940	0	20	20	969	1	970	7	971	5	10	173	32	8
19941	0	32	32	969	1	970	7	971	6	10	173	8	8
19948	0	20	20	969	1	970	7	972	3	10	173	32	8
19949	0	32	32	969	1	970	7	972	4	10	173	8	8
19956	0	20	20	969	1	970	7	973	1	10	173	32	8
19957	0	32	32	969	1	970	7	973	2	10	173	8	8
19964	0	20	20	969	1	970	7	973	9	10	173	32	8
19965	0	32	32	969	1	970	7	973	10	10	173	8	8
19972	0	20	20	969	1	970	7	974	7	10	173	32	8
19973	0	32	32	969	1	970	7	974	8	10	173	8	8
19980	0	20	20	969	1	970	7	975	5	10	173	32	8
19981	0	32	32	969	1	970	7	975	6	10	173	8	8
19988	0	20	20	969	1	970	7	976	3	10	173	32	8
19989	0	32	32	969	1	970	7	976	4	10	173	8	8
20097	0	47	47	985	1	986	7	987	2	10	173	0	8
20105	0	47	47	985	1	986	7	987	10	10	173	0	8
20113	0	47	47	985	1	986	7	988	8	10	173	0	8
20121	0	47	47	985	1	986	7	989	6	10	173	0	8
20129	0	47	47	985	1	986	7	990	4	10	173	0	8
20137	0	47	47	985	1	986	7	991	2	10	173	0	8
20145	0	47	47	985	1	986	7	991	10	10	173	0	8
20153	0	47	47	985	1	986	7	992	8	10	173	0	8
20173	0	30	30	993	1	994	7	994	8	10	173	32	8
20175	0	40	40	993	1	994	7	994	10	10	173	32	8
20176	0	50	50	993	1	994	7	995	1	10	173	24	8
20181	0	30	30	993	1	994	7	995	6	10	173	32	8
20183	0	40	40	993	1	994	7	995	8	10	173	32	8
20184	0	50	50	993	1	994	7	995	9	10	173	24	8
20189	0	30	30	993	1	994	7	996	4	10	173	32	8
20191	0	40	40	993	1	994	7	996	6	10	173	32	8
20192	0	50	50	993	1	994	7	996	7	10	173	24	8
20197	0	30	30	993	1	994	7	997	2	10	173	32	8
20199	0	40	40	993	1	994	7	997	4	10	173	32	8
20200	0	50	50	993	1	994	7	997	5	10	173	24	8
20205	0	30	30	993	1	994	7	997	10	10	173	32	8
20207	0	40	40	993	1	994	7	998	2	10	173	32	8
20208	0	50	50	993	1	994	7	998	3	10	173	24	8
20213	0	30	30	993	1	994	7	998	8	10	173	32	8
20215	0	40	40	993	1	994	7	998	10	10	173	32	8
20216	0	50	50	993	1	994	7	999	1	10	173	24	8
20221	0	30	30	993	1	994	7	999	6	10	173	32	8
20223	0	40	40	993	1	994	7	999	8	10	173	32	8
20224	0	50	50	993	1	994	7	999	9	10	173	24	8
20229	0	30	30	993	1	994	7	1000	4	10	173	32	8
20231	0	40	40	993	1	994	7	1000	6	10	173	32	8
20232	0	50	50	993	1	994	7	1000	7	10	173	24	8
20253	0	28	28	1001	1	1002	7	1002	8	10	173	16	8
20253	0	33	33	1001	1	1002	7	1002	8	10	173	40	8
20256	0	37	37	1001	1	1002	7	1003	1	10	173	8	8
20256	0	44	44	1001	1	1002	7	1003	1	10	173	24	8
20261	0	28	28	1001	1	1002	7	1003	6	10	173	16	8
20261	0	33	33	1001	1	1002	7	1003	6	10	173	40	8
20264	0	37	37	1001	1	1002	7	1003	9	10	173	8	8
20264	0	44	44	1001	1	1002	7	1003	9	10	173	24	8
20269	0	28	28	1001	1	1002	7	1004	4	10	173	16	8
20269	0	33	33	1001	1	1002	7	1004	4	10	173	40	8
20272	0	37	37	1001	1	1002	7	1004	7	10	173	8	8
20272	0	44	44	1001	1	1002	7	1004	7	10	173	24	8
20277	0	28	28	1001	1	1002	7	1005	2	10	173	16	8
20277	0	33	33	1001	1	1002	7	1005	2	10	173	40	8
20280	0	37	37	1001	1	1002	7	1005	5	10	173	8	8
20280	0	44	44	1001	1	1002	7	1005	5	10	173	24	8
20285	0	28	28	1001	1	1002	7	1005	10	10	173	16	8
20285	0	33	33	1001	1	1002	7	1005	10	10	173	40	8
20288	0	37	37	1001	1	1002	7	1006	3	10	173	8	8
20288	0	44	44	1001	1	1002	7	1006	3	10	173	24	8
20293	0	28	28	1001	1	1002	7	1006	8	10	173	16	8
20293	0	33	33	1001	1	1002	7	1006	8	10	173	40	8
20296	0	37	37	1001	1	1002	7	1007	1	10	173	8	8
20296	0	44	44	1001	1	1002	7	1007	1	10	173	24	8
20301	0	28	28	1001	1	1002	7	1007	6	10	173	16	8
20301	0	33	33	1001	1	1002	7	1007	6	10	173	40	8
20304	0	37	37	1001	1	1002	7	1007	9	10	173	8	8
20304	0	44	44	1001	1	1002	7	1007	9	10	173	24	8
20309	0	28	28	1001	1	1002	7	1008	4	10	173	16	8
20309	0	33	33	1001	1	1002	7	1008	4	10	173	40	8
20312	0	37	37	1001	1	1002	7	1008	7	10	173	8	8
20312	0	44	44	1001	1	1002	7	1008	7	10	173	24	8
20334	0	9	9	1009	1	1010	7	1010	9	10	173	16	8
20337	0	36	36	1009	1	1010	7	1011	2	10	173	24	8
20339	0	46	46	1009	1	1010	7	1011	4	10	173	8	8
20342	0	9	9	1009	1	1010	7	1011	7	10	173	16	8
20345	0	36	36	1009	1	1010	7	1011	10	10	173	24	8
20347	0	46	46	1009	1	1010	7	1012	2	10	173	8	8
20350	0	9	9	1009	1	1010	7	1012	5	10	173	16	8
20353	0	36	36	1009	1	1010	7	1012	8	10	173	24	8
20355	0	46	46	1009	1	1010	7	1012	10	10	173	8	8
20358	0	9	9	1009	1	1010	7	1013	3	10	173	16	8
20361	0	36	36	1009	1	1010	7	1013	6	10	173	24	8
20363	0	46	46	1009	1	1010	7	1013	8	10	173	8	8
20366	0	9	9	1009	1	1010	7	1014	1	10	173	16	8
20369	0	36	36	1009	1	1010	7	1014	4	10	173	24	8
20371	0	46	46	1009	1	1010	7	1014	6	10	173	8	8
