% time	cellId	IMSI	RNTI	layer	correct
29529	0	1	37	0	1
29529	0	2	37	0	1
29529	0	3	37	0	1
29529	0	4	37	0	1
29529	0	5	37	0	1
29529	0	6	37	0	1
29529	0	7	37	0	1
29529	0	8	37	0	1
29529	0	9	37	0	1
29529	0	10	37	0	1
29529	0	11	37	0	1
29529	0	12	37	0	1
29529	0	13	37	0	1
29529	0	14	37	0	1
29529	0	15	37	0	1
29529	0	16	37	0	1
29529	0	17	37	0	1
29529	0	18	37	0	1
29529	0	19	37	0	1
29529	0	20	37	0	1
29529	0	21	37	0	1
29529	0	22	37	0	1
29529	0	23	37	0	1
29529	0	24	37	0	1
29529	0	25	37	0	1
29529	0	26	37	0	1
29529	0	27	37	0	1
29529	0	28	37	0	1
29529	0	29	37	0	1
29529	0	30	37	0	1
29529	0	31	37	0	1
29529	0	32	37	0	1
29529	0	33	37	0	1
29529	0	34	37	0	1
29529	0	35	37	0	1
29529	0	36	37	0	1
29529	0	38	37	0	1
29529	0	39	37	0	1
29529	0	40	37	0	1
29529	0	41	37	0	1
29529	0	42	37	0	1
29529	0	43	37	0	1
29529	0	44	37	0	1
29529	0	45	37	0	1
29529	0	46	37	0	1
29529	0	47	37	0	1
29529	0	48	37	0	1
29529	0	49	37	0	1
29529	0	50	37	0	1
29609	0	1	20	0	1
29609	0	2	20	0	1
29609	0	3	20	0	1
29609	0	4	20	0	1
29609	0	5	20	0	1
29609	0	6	20	0	1
29609	0	7	20	0	1
29609	0	8	20	0	1
29609	0	9	20	0	1
29609	0	10	20	0	1
29609	0	11	20	0	1
29609	0	12	20	0	1
29609	0	13	20	0	1
29609	0	14	20	0	1
29609	0	15	20	0	1
29609	0	16	20	0	1
29609	0	17	20	0	1
29609	0	18	20	0	1
29609	0	19	20	0	1
29609	0	21	20	0	1
29609	0	22	20	0	1
29609	0	23	20	0	1
29609	0	24	20	0	1
29609	0	25	20	0	1
29609	0	26	20	0	1
29609	0	27	20	0	1
29609	0	28	20	0	1
29609	0	29	20	0	1
29609	0	30	20	0	1
29609	0	31	20	0	1
29609	0	32	20	0	1
29609	0	33	20	0	1
29609	0	34	20	0	1
29609	0	35	20	0	1
29609	0	36	20	0	1
29609	0	37	20	0	1
29609	0	38	20	0	1
29609	0	39	20	0	1
29609	0	40	20	0	1
29609	0	41	20	0	1
29609	0	42	20	0	1
29609	0	43	20	0	1
29609	0	44	20	0	1
29609	0	45	20	0	1
29609	0	46	20	0	1
29609	0	47	20	0	1
29609	0	48	20	0	1
29609	0	49	20	0	1
29609	0	50	20	0	1
29612	0	1	20	0	1
29612	0	2	20	0	1
29612	0	3	20	0	1
29612	0	4	20	0	1
29612	0	5	20	0	1
29612	0	6	20	0	1
29612	0	7	20	0	1
29612	0	8	20	0	1
29612	0	9	20	0	1
29612	0	10	20	0	1
29612	0	11	20	0	1
29612	0	12	20	0	1
29612	0	13	20	0	1
29612	0	14	20	0	1
29612	0	15	20	0	1
29612	0	16	20	0	1
29612	0	17	20	0	1
29612	0	18	20	0	1
29612	0	19	20	0	1
29612	0	21	20	0	1
29612	0	22	20	0	1
29612	0	23	20	0	1
29612	0	24	20	0	1
29612	0	25	20	0	1
29612	0	26	20	0	1
29612	0	27	20	0	1
29612	0	28	20	0	1
29612	0	29	20	0	1
29612	0	30	20	0	1
29612	0	31	20	0	1
29612	0	32	20	0	1
29612	0	33	20	0	1
29612	0	34	20	0	1
29612	0	35	20	0	1
29612	0	36	20	0	1
29612	0	37	20	0	1
29612	0	38	20	0	1
29612	0	39	20	0	1
29612	0	40	20	0	1
29612	0	41	20	0	1
29612	0	42	20	0	1
29612	0	43	20	0	1
29612	0	44	20	0	1
29612	0	45	20	0	1
29612	0	46	20	0	1
29612	0	47	20	0	1
29612	0	48	20	0	1
29612	0	49	20	0	1
29612	0	50	20	0	1
29689	0	1	14	0	1
29689	0	2	14	0	1
29689	0	3	14	0	1
29689	0	4	14	0	1
29689	0	5	14	0	1
29689	0	6	14	0	1
29689	0	7	14	0	1
29689	0	8	14	0	1
29689	0	9	14	0	1
29689	0	10	14	0	1
29689	0	11	14	0	1
29689	0	12	14	0	1
29689	0	13	14	0	1
29689	0	15	14	0	1
29689	0	16	14	0	1
29689	0	17	14	0	1
29689	0	18	14	0	1
29689	0	19	14	0	1
29689	0	20	14	0	1
29689	0	21	14	0	1
29689	0	22	14	0	1
29689	0	23	14	0	1
29689	0	24	14	0	1
29689	0	25	14	0	1
29689	0	26	14	0	1
29689	0	27	14	0	1
29689	0	28	14	0	1
29689	0	29	14	0	1
29689	0	30	14	0	1
29689	0	31	14	0	1
29689	0	32	14	0	1
29689	0	33	14	0	1
29689	0	34	14	0	1
29689	0	35	14	0	1
29689	0	36	14	0	1
29689	0	37	14	0	1
29689	0	38	14	0	1
29689	0	39	14	0	1
29689	0	40	14	0	1
29689	0	41	14	0	1
29689	0	42	14	0	1
29689	0	43	14	0	1
29689	0	44	14	0	1
29689	0	45	14	0	1
29689	0	46	14	0	1
29689	0	47	14	0	1
29689	0	48	14	0	1
29689	0	49	14	0	1
29689	0	50	14	0	1
29692	0	1	14	0	1
29692	0	2	14	0	1
29692	0	3	14	0	1
29692	0	4	14	0	1
29692	0	5	14	0	1
29692	0	6	14	0	1
29692	0	7	14	0	1
29692	0	8	14	0	1
29692	0	9	14	0	1
29692	0	10	14	0	1
29692	0	11	14	0	1
29692	0	12	14	0	1
29692	0	13	14	0	1
29692	0	15	14	0	1
29692	0	16	14	0	1
29692	0	17	14	0	1
29692	0	18	14	0	1
29692	0	19	14	0	1
29692	0	20	14	0	1
29692	0	21	14	0	1
29692	0	22	14	0	1
29692	0	23	14	0	1
29692	0	24	14	0	1
29692	0	25	14	0	1
29692	0	26	14	0	1
29692	0	27	14	0	1
29692	0	28	14	0	1
29692	0	29	14	0	1
29692	0	30	14	0	1
29692	0	31	14	0	1
29692	0	32	14	0	1
29692	0	33	14	0	1
29692	0	34	14	0	1
29692	0	35	14	0	1
29692	0	36	14	0	1
29692	0	37	14	0	1
29692	0	38	14	0	1
29692	0	39	14	0	1
29692	0	40	14	0	1
29692	0	41	14	0	1
29692	0	42	14	0	1
29692	0	43	14	0	1
29692	0	44	14	0	1
29692	0	45	14	0	1
29692	0	46	14	0	1
29692	0	47	14	0	1
29692	0	48	14	0	1
29692	0	49	14	0	1
29692	0	50	14	0	1
29845	0	1	38	0	1
29845	0	2	38	0	1
29845	0	3	38	0	1
29845	0	4	38	0	1
29845	0	5	38	0	1
29845	0	6	38	0	1
29845	0	7	38	0	1
29845	0	8	38	0	1
29845	0	9	38	0	1
29845	0	10	38	0	1
29845	0	11	38	0	1
29845	0	12	38	0	1
29845	0	13	38	0	1
29845	0	14	38	0	1
29845	0	15	38	0	1
29845	0	16	38	0	1
29845	0	17	38	0	1
29845	0	18	38	0	1
29845	0	19	38	0	1
29845	0	20	38	0	1
29845	0	21	38	0	1
29845	0	22	38	0	1
29845	0	23	38	0	1
29845	0	24	38	0	1
29845	0	25	38	0	1
29845	0	26	38	0	1
29845	0	27	38	0	1
29845	0	28	38	0	1
29845	0	29	38	0	1
29845	0	30	38	0	1
29845	0	31	38	0	1
29845	0	32	38	0	1
29845	0	33	38	0	1
29845	0	34	38	0	1
29845	0	35	38	0	1
29845	0	36	38	0	1
29845	0	37	38	0	1
29845	0	39	38	0	1
29845	0	40	38	0	1
29845	0	41	38	0	1
29845	0	42	38	0	1
29845	0	43	38	0	1
29845	0	44	38	0	1
29845	0	45	38	0	1
29845	0	46	38	0	1
29845	0	47	38	0	1
29845	0	48	38	0	1
29845	0	49	38	0	1
29845	0	50	38	0	1
29847	0	1	50	0	1
29847	0	2	50	0	1
29847	0	3	50	0	1
29847	0	4	50	0	1
29847	0	5	50	0	1
29847	0	6	50	0	1
29847	0	7	50	0	1
29847	0	8	50	0	1
29847	0	9	50	0	1
29847	0	10	50	0	1
29847	0	11	50	0	1
29847	0	12	50	0	1
29847	0	13	50	0	1
29847	0	14	50	0	1
29847	0	15	50	0	1
29847	0	16	50	0	1
29847	0	17	50	0	1
29847	0	18	50	0	1
29847	0	19	50	0	1
29847	0	20	50	0	1
29847	0	21	50	0	1
29847	0	22	50	0	1
29847	0	23	50	0	1
29847	0	24	50	0	1
29847	0	25	50	0	1
29847	0	26	50	0	1
29847	0	27	50	0	1
29847	0	28	50	0	1
29847	0	29	50	0	1
29847	0	30	50	0	1
29847	0	31	50	0	1
29847	0	32	50	0	1
29847	0	33	50	0	1
29847	0	34	50	0	1
29847	0	35	50	0	1
29847	0	36	50	0	1
29847	0	37	50	0	1
29847	0	38	50	0	1
29847	0	39	50	0	1
29847	0	40	50	0	1
29847	0	41	50	0	1
29847	0	42	50	0	1
29847	0	43	50	0	1
29847	0	44	50	0	1
29847	0	45	50	0	1
29847	0	46	50	0	1
29847	0	47	50	0	1
29847	0	48	50	0	1
29847	0	49	50	0	1
29848	0	1	38	0	1
29848	0	2	38	0	1
29848	0	3	38	0	1
29848	0	4	38	0	1
29848	0	5	38	0	1
29848	0	6	38	0	1
29848	0	7	38	0	1
29848	0	8	38	0	1
29848	0	9	38	0	1
29848	0	10	38	0	1
29848	0	11	38	0	1
29848	0	12	38	0	1
29848	0	13	38	0	1
29848	0	14	38	0	1
29848	0	15	38	0	1
29848	0	16	38	0	1
29848	0	17	38	0	1
29848	0	18	38	0	1
29848	0	19	38	0	1
29848	0	20	38	0	1
29848	0	21	38	0	1
29848	0	22	38	0	1
29848	0	23	38	0	1
29848	0	24	38	0	1
29848	0	25	38	0	1
29848	0	26	38	0	1
29848	0	27	38	0	1
29848	0	28	38	0	1
29848	0	29	38	0	1
29848	0	30	38	0	1
29848	0	31	38	0	1
29848	0	32	38	0	1
29848	0	33	38	0	1
29848	0	34	38	0	1
29848	0	35	38	0	1
29848	0	36	38	0	1
29848	0	37	38	0	1
29848	0	39	38	0	1
29848	0	40	38	0	1
29848	0	41	38	0	1
29848	0	42	38	0	1
29848	0	43	38	0	1
29848	0	44	38	0	1
29848	0	45	38	0	1
29848	0	46	38	0	1
29848	0	47	38	0	1
29848	0	48	38	0	1
29848	0	49	38	0	1
29848	0	50	38	0	1
29855	0	1	50	0	1
29855	0	2	50	0	1
29855	0	3	50	0	1
29855	0	4	50	0	1
29855	0	5	50	0	1
29855	0	6	50	0	1
29855	0	7	50	0	1
29855	0	8	50	0	1
29855	0	9	50	0	1
29855	0	10	50	0	1
29855	0	11	50	0	1
29855	0	12	50	0	1
29855	0	13	50	0	1
29855	0	14	50	0	1
29855	0	15	50	0	1
29855	0	16	50	0	1
29855	0	17	50	0	1
29855	0	18	50	0	1
29855	0	19	50	0	1
29855	0	20	50	0	1
29855	0	21	50	0	1
29855	0	22	50	0	1
29855	0	23	50	0	1
29855	0	24	50	0	1
29855	0	25	50	0	1
29855	0	26	50	0	1
29855	0	27	50	0	1
29855	0	28	50	0	1
29855	0	29	50	0	1
29855	0	30	50	0	1
29855	0	31	50	0	1
29855	0	32	50	0	1
29855	0	33	50	0	1
29855	0	34	50	0	1
29855	0	35	50	0	1
29855	0	36	50	0	1
29855	0	37	50	0	1
29855	0	38	50	0	1
29855	0	39	50	0	1
29855	0	40	50	0	1
29855	0	41	50	0	1
29855	0	42	50	0	1
29855	0	43	50	0	1
29855	0	44	50	0	1
29855	0	45	50	0	1
29855	0	46	50	0	1
29855	0	47	50	0	1
29855	0	48	50	0	1
29855	0	49	50	0	1
30002	0	1	44	0	1
30002	0	2	44	0	1
30002	0	3	44	0	1
30002	0	4	44	0	1
30002	0	5	44	0	1
30002	0	6	44	0	1
30002	0	7	44	0	1
30002	0	8	44	0	1
30002	0	9	44	0	1
30002	0	10	44	0	1
30002	0	11	44	0	1
30002	0	12	44	0	1
30002	0	13	44	0	1
30002	0	14	44	0	1
30002	0	15	44	0	1
30002	0	16	44	0	1
30002	0	17	44	0	1
30002	0	18	44	0	1
30002	0	19	44	0	1
30002	0	20	44	0	1
30002	0	21	44	0	1
30002	0	22	44	0	1
30002	0	23	44	0	1
30002	0	24	44	0	1
30002	0	25	44	0	1
30002	0	26	44	0	1
30002	0	27	44	0	1
30002	0	28	44	0	1
30002	0	29	44	0	1
30002	0	30	44	0	1
30002	0	31	44	0	1
30002	0	32	44	0	1
30002	0	33	44	0	1
30002	0	34	44	0	1
30002	0	35	44	0	1
30002	0	36	44	0	1
30002	0	37	44	0	1
30002	0	38	44	0	1
30002	0	39	44	0	1
30002	0	40	44	0	1
30002	0	41	44	0	1
30002	0	42	44	0	1
30002	0	43	44	0	1
30002	0	45	44	0	1
30002	0	46	44	0	1
30002	0	47	44	0	1
30002	0	48	44	0	1
30002	0	49	44	0	1
30002	0	50	44	0	1
30003	0	1	44	0	1
30003	0	2	44	0	1
30003	0	3	44	0	1
30003	0	4	44	0	1
30003	0	5	44	0	1
30003	0	6	44	0	1
30003	0	7	44	0	1
30003	0	8	44	0	1
30003	0	9	44	0	1
30003	0	10	44	0	1
30003	0	11	44	0	1
30003	0	12	44	0	1
30003	0	13	44	0	1
30003	0	14	44	0	1
30003	0	15	44	0	1
30003	0	16	44	0	1
30003	0	17	44	0	1
30003	0	18	44	0	1
30003	0	19	44	0	1
30003	0	20	44	0	1
30003	0	21	44	0	1
30003	0	22	44	0	1
30003	0	23	44	0	1
30003	0	24	44	0	1
30003	0	25	44	0	1
30003	0	26	44	0	1
30003	0	27	44	0	1
30003	0	28	44	0	1
30003	0	29	44	0	1
30003	0	30	44	0	1
30003	0	31	44	0	1
30003	0	32	44	0	1
30003	0	33	44	0	1
30003	0	34	44	0	1
30003	0	35	44	0	1
30003	0	36	44	0	1
30003	0	37	44	0	1
30003	0	38	44	0	1
30003	0	39	44	0	1
30003	0	40	44	0	1
30003	0	41	44	0	1
30003	0	42	44	0	1
30003	0	43	44	0	1
30003	0	45	44	0	1
30003	0	46	44	0	1
30003	0	47	44	0	1
30003	0	48	44	0	1
30003	0	49	44	0	1
30003	0	50	44	0	1
30012	0	1	9	0	1
30012	0	2	9	0	1
30012	0	3	9	0	1
30012	0	4	9	0	1
30012	0	5	9	0	1
30012	0	6	9	0	1
30012	0	7	9	0	1
30012	0	8	9	0	1
30012	0	10	9	0	1
30012	0	11	9	0	1
30012	0	12	9	0	1
30012	0	13	9	0	1
30012	0	14	9	0	1
30012	0	15	9	0	1
30012	0	16	9	0	1
30012	0	17	9	0	1
30012	0	18	9	0	1
30012	0	19	9	0	1
30012	0	20	9	0	1
30012	0	21	9	0	1
30012	0	22	9	0	1
30012	0	23	9	0	1
30012	0	24	9	0	1
30012	0	25	9	0	1
30012	0	26	9	0	1
30012	0	27	9	0	1
30012	0	28	9	0	1
30012	0	29	9	0	1
30012	0	30	9	0	1
30012	0	31	9	0	1
30012	0	32	9	0	1
30012	0	33	9	0	1
30012	0	34	9	0	1
30012	0	35	9	0	1
30012	0	36	9	0	1
30012	0	37	9	0	1
30012	0	38	9	0	1
30012	0	39	9	0	1
30012	0	40	9	0	1
30012	0	41	9	0	1
30012	0	42	9	0	1
30012	0	43	9	0	1
30012	0	44	9	0	1
30012	0	45	9	0	1
30012	0	46	9	0	1
30012	0	47	9	0	1
30012	0	48	9	0	1
30012	0	49	9	0	1
30012	0	50	9	0	1
30015	0	1	9	0	1
30015	0	2	9	0	1
30015	0	3	9	0	1
30015	0	4	9	0	1
30015	0	5	9	0	1
30015	0	6	9	0	1
30015	0	7	9	0	1
30015	0	8	9	0	1
30015	0	10	9	0	1
30015	0	11	9	0	1
30015	0	12	9	0	1
30015	0	13	9	0	1
30015	0	14	9	0	1
30015	0	15	9	0	1
30015	0	16	9	0	1
30015	0	17	9	0	1
30015	0	18	9	0	1
30015	0	19	9	0	1
30015	0	20	9	0	1
30015	0	21	9	0	1
30015	0	22	9	0	1
30015	0	23	9	0	1
30015	0	24	9	0	1
30015	0	25	9	0	1
30015	0	26	9	0	1
30015	0	27	9	0	1
30015	0	28	9	0	1
30015	0	29	9	0	1
30015	0	30	9	0	1
30015	0	31	9	0	1
30015	0	32	9	0	1
30015	0	33	9	0	1
30015	0	34	9	0	1
30015	0	35	9	0	1
30015	0	36	9	0	1
30015	0	37	9	0	1
30015	0	38	9	0	1
30015	0	39	9	0	1
30015	0	40	9	0	1
30015	0	41	9	0	1
30015	0	42	9	0	1
30015	0	43	9	0	1
30015	0	44	9	0	1
30015	0	45	9	0	1
30015	0	46	9	0	1
30015	0	47	9	0	1
30015	0	48	9	0	1
30015	0	49	9	0	1
30015	0	50	9	0	1
30087	0	1	23	0	1
30087	0	2	23	0	1
30087	0	3	23	0	1
30087	0	4	23	0	1
30087	0	5	23	0	1
30087	0	6	23	0	1
30087	0	7	23	0	1
30087	0	8	23	0	1
30087	0	9	23	0	1
30087	0	10	23	0	1
30087	0	11	23	0	1
30087	0	12	23	0	1
30087	0	13	23	0	1
30087	0	14	23	0	1
30087	0	15	23	0	1
30087	0	16	23	0	1
30087	0	17	23	0	1
30087	0	18	23	0	1
30087	0	19	23	0	1
30087	0	20	23	0	1
30087	0	21	23	0	1
30087	0	22	23	0	1
30087	0	24	23	0	1
30087	0	25	23	0	1
30087	0	26	23	0	1
30087	0	27	23	0	1
30087	0	28	23	0	1
30087	0	29	23	0	1
30087	0	30	23	0	1
30087	0	31	23	0	1
30087	0	32	23	0	1
30087	0	33	23	0	1
30087	0	34	23	0	1
30087	0	35	23	0	1
30087	0	36	23	0	1
30087	0	37	23	0	1
30087	0	38	23	0	1
30087	0	39	23	0	1
30087	0	40	23	0	1
30087	0	41	23	0	1
30087	0	42	23	0	1
30087	0	43	23	0	1
30087	0	44	23	0	1
30087	0	45	23	0	1
30087	0	46	23	0	1
30087	0	47	23	0	1
30087	0	48	23	0	1
30087	0	49	23	0	1
30087	0	50	23	0	1
30089	0	1	23	0	1
30089	0	2	23	0	1
30089	0	3	23	0	1
30089	0	4	23	0	1
30089	0	5	23	0	1
30089	0	6	23	0	1
30089	0	7	23	0	1
30089	0	8	23	0	1
30089	0	9	23	0	1
30089	0	10	23	0	1
30089	0	11	23	0	1
30089	0	12	23	0	1
30089	0	13	23	0	1
30089	0	14	23	0	1
30089	0	15	23	0	1
30089	0	16	23	0	1
30089	0	17	23	0	1
30089	0	18	23	0	1
30089	0	19	23	0	1
30089	0	20	23	0	1
30089	0	21	23	0	1
30089	0	22	23	0	1
30089	0	24	23	0	1
30089	0	25	23	0	1
30089	0	26	23	0	1
30089	0	27	23	0	1
30089	0	28	23	0	1
30089	0	29	23	0	1
30089	0	30	23	0	1
30089	0	31	23	0	1
30089	0	32	23	0	1
30089	0	33	23	0	1
30089	0	34	23	0	1
30089	0	35	23	0	1
30089	0	36	23	0	1
30089	0	37	23	0	1
30089	0	38	23	0	1
30089	0	39	23	0	1
30089	0	40	23	0	1
30089	0	41	23	0	1
30089	0	42	23	0	1
30089	0	43	23	0	1
30089	0	44	23	0	1
30089	0	45	23	0	1
30089	0	46	23	0	1
30089	0	47	23	0	1
30089	0	48	23	0	1
30089	0	49	23	0	1
30089	0	50	23	0	1
30160	0	1	45	0	1
30160	0	2	45	0	1
30160	0	3	45	0	1
30160	0	4	45	0	1
30160	0	5	45	0	1
30160	0	6	45	0	1
30160	0	7	45	0	1
30160	0	8	45	0	1
30160	0	9	45	0	1
30160	0	10	45	0	1
30160	0	11	45	0	1
30160	0	12	45	0	1
30160	0	13	45	0	1
30160	0	14	45	0	1
30160	0	15	45	0	1
30160	0	16	45	0	1
30160	0	17	45	0	1
30160	0	18	45	0	1
30160	0	19	45	0	1
30160	0	20	45	0	1
30160	0	21	45	0	1
30160	0	22	45	0	1
30160	0	23	45	0	1
30160	0	24	45	0	1
30160	0	25	45	0	1
30160	0	26	45	0	1
30160	0	27	45	0	1
30160	0	28	45	0	1
30160	0	29	45	0	1
30160	0	30	45	0	1
30160	0	31	45	0	1
30160	0	32	45	0	1
30160	0	33	45	0	1
30160	0	34	45	0	1
30160	0	35	45	0	1
30160	0	36	45	0	1
30160	0	37	45	0	1
30160	0	38	45	0	1
30160	0	39	45	0	1
30160	0	40	45	0	1
30160	0	41	45	0	1
30160	0	42	45	0	1
30160	0	43	45	0	1
30160	0	44	45	0	1
30160	0	46	45	0	1
30160	0	47	45	0	1
30160	0	48	45	0	1
30160	0	49	45	0	1
30160	0	50	45	0	1
30169	0	1	47	0	1
30169	0	2	47	0	1
30169	0	3	47	0	1
30169	0	4	47	0	1
30169	0	5	47	0	1
30169	0	6	47	0	1
30169	0	7	47	0	1
30169	0	8	47	0	1
30169	0	9	47	0	1
30169	0	10	47	0	1
30169	0	11	47	0	1
30169	0	12	47	0	1
30169	0	13	47	0	1
30169	0	14	47	0	1
30169	0	15	47	0	1
30169	0	16	47	0	1
30169	0	17	47	0	1
30169	0	18	47	0	1
30169	0	19	47	0	1
30169	0	20	47	0	1
30169	0	21	47	0	1
30169	0	22	47	0	1
30169	0	23	47	0	1
30169	0	24	47	0	1
30169	0	25	47	0	1
30169	0	26	47	0	1
30169	0	27	47	0	1
30169	0	28	47	0	1
30169	0	29	47	0	1
30169	0	30	47	0	1
30169	0	31	47	0	1
30169	0	32	47	0	1
30169	0	33	47	0	1
30169	0	34	47	0	1
30169	0	35	47	0	1
30169	0	36	47	0	1
30169	0	37	47	0	1
30169	0	38	47	0	1
30169	0	39	47	0	1
30169	0	40	47	0	1
30169	0	41	47	0	1
30169	0	42	47	0	1
30169	0	43	47	0	1
30169	0	44	47	0	1
30169	0	45	47	0	1
30169	0	46	47	0	1
30169	0	48	47	0	1
30169	0	49	47	0	1
30169	0	50	47	0	1
30172	0	1	30	0	1
30172	0	2	30	0	1
30172	0	3	30	0	1
30172	0	4	30	0	1
30172	0	5	30	0	1
30172	0	6	30	0	1
30172	0	7	30	0	1
30172	0	8	30	0	1
30172	0	9	30	0	1
30172	0	10	30	0	1
30172	0	11	30	0	1
30172	0	12	30	0	1
30172	0	13	30	0	1
30172	0	14	30	0	1
30172	0	15	30	0	1
30172	0	16	30	0	1
30172	0	17	30	0	1
30172	0	18	30	0	1
30172	0	19	30	0	1
30172	0	20	30	0	1
30172	0	21	30	0	1
30172	0	22	30	0	1
30172	0	23	30	0	1
30172	0	24	30	0	1
30172	0	25	30	0	1
30172	0	26	30	0	1
30172	0	27	30	0	1
30172	0	28	30	0	1
30172	0	29	30	0	1
30172	0	31	30	0	1
30172	0	32	30	0	1
30172	0	33	30	0	1
30172	0	34	30	0	1
30172	0	35	30	0	1
30172	0	36	30	0	1
30172	0	37	30	0	1
30172	0	38	30	0	1
30172	0	39	30	0	1
30172	0	40	30	0	1
30172	0	41	30	0	1
30172	0	42	30	0	1
30172	0	43	30	0	1
30172	0	44	30	0	1
30172	0	45	30	0	1
30172	0	46	30	0	1
30172	0	47	30	0	1
30172	0	48	30	0	1
30172	0	49	30	0	1
30172	0	50	30	0	1
30173	0	1	30	0	1
30173	0	2	30	0	1
30173	0	3	30	0	1
30173	0	4	30	0	1
30173	0	5	30	0	1
30173	0	6	30	0	1
30173	0	7	30	0	1
30173	0	8	30	0	1
30173	0	9	30	0	1
30173	0	10	30	0	1
30173	0	11	30	0	1
30173	0	12	30	0	1
30173	0	13	30	0	1
30173	0	14	30	0	1
30173	0	15	30	0	1
30173	0	16	30	0	1
30173	0	17	30	0	1
30173	0	18	30	0	1
30173	0	19	30	0	1
30173	0	20	30	0	1
30173	0	21	30	0	1
30173	0	22	30	0	1
30173	0	23	30	0	1
30173	0	24	30	0	1
30173	0	25	30	0	1
30173	0	26	30	0	1
30173	0	27	30	0	1
30173	0	28	30	0	1
30173	0	29	30	0	1
30173	0	31	30	0	1
30173	0	32	30	0	1
30173	0	33	30	0	1
30173	0	34	30	0	1
30173	0	35	30	0	1
30173	0	36	30	0	1
30173	0	37	30	0	1
30173	0	38	30	0	1
30173	0	39	30	0	1
30173	0	40	30	0	1
30173	0	41	30	0	1
30173	0	42	30	0	1
30173	0	43	30	0	1
30173	0	44	30	0	1
30173	0	45	30	0	1
30173	0	46	30	0	1
30173	0	47	30	0	1
30173	0	48	30	0	1
30173	0	49	30	0	1
30173	0	50	30	0	1
30174	0	1	47	0	1
30174	0	2	47	0	1
30174	0	3	47	0	1
30174	0	4	47	0	1
30174	0	5	47	0	1
30174	0	6	47	0	1
30174	0	7	47	0	1
30174	0	8	47	0	1
30174	0	9	47	0	1
30174	0	10	47	0	1
30174	0	11	47	0	1
30174	0	12	47	0	1
30174	0	13	47	0	1
30174	0	14	47	0	1
30174	0	15	47	0	1
30174	0	16	47	0	1
30174	0	17	47	0	1
30174	0	18	47	0	1
30174	0	19	47	0	1
30174	0	20	47	0	1
30174	0	21	47	0	1
30174	0	22	47	0	1
30174	0	23	47	0	1
30174	0	24	47	0	1
30174	0	25	47	0	1
30174	0	26	47	0	1
30174	0	27	47	0	1
30174	0	28	47	0	1
30174	0	29	47	0	1
30174	0	30	47	0	1
30174	0	31	47	0	1
30174	0	32	47	0	1
30174	0	33	47	0	1
30174	0	34	47	0	1
30174	0	35	47	0	1
30174	0	36	47	0	1
30174	0	37	47	0	1
30174	0	38	47	0	1
30174	0	39	47	0	1
30174	0	40	47	0	1
30174	0	41	47	0	1
30174	0	42	47	0	1
30174	0	43	47	0	1
30174	0	44	47	0	1
30174	0	45	47	0	1
30174	0	46	47	0	1
30174	0	48	47	0	1
30174	0	49	47	0	1
30174	0	50	47	0	1
30175	0	1	45	0	1
30175	0	2	45	0	1
30175	0	3	45	0	1
30175	0	4	45	0	1
30175	0	5	45	0	1
30175	0	6	45	0	1
30175	0	7	45	0	1
30175	0	8	45	0	1
30175	0	9	45	0	1
30175	0	10	45	0	1
30175	0	11	45	0	1
30175	0	12	45	0	1
30175	0	13	45	0	1
30175	0	14	45	0	1
30175	0	15	45	0	1
30175	0	16	45	0	1
30175	0	17	45	0	1
30175	0	18	45	0	1
30175	0	19	45	0	1
30175	0	20	45	0	1
30175	0	21	45	0	1
30175	0	22	45	0	1
30175	0	23	45	0	1
30175	0	24	45	0	1
30175	0	25	45	0	1
30175	0	26	45	0	1
30175	0	27	45	0	1
30175	0	28	45	0	1
30175	0	29	45	0	1
30175	0	30	45	0	1
30175	0	31	45	0	1
30175	0	32	45	0	1
30175	0	33	45	0	1
30175	0	34	45	0	1
30175	0	35	45	0	1
30175	0	36	45	0	1
30175	0	37	45	0	1
30175	0	38	45	0	1
30175	0	39	45	0	1
30175	0	40	45	0	1
30175	0	41	45	0	1
30175	0	42	45	0	1
30175	0	43	45	0	1
30175	0	44	45	0	1
30175	0	46	45	0	1
30175	0	47	45	0	1
30175	0	48	45	0	1
30175	0	49	45	0	1
30175	0	50	45	0	1
30240	0	1	48	0	1
30240	0	1	24	0	1
30240	0	2	24	0	1
30240	0	2	48	0	1
30240	0	3	48	0	1
30240	0	3	24	0	1
30240	0	4	48	0	1
30240	0	4	24	0	1
30240	0	5	48	0	1
30240	0	5	24	0	1
30240	0	6	24	0	1
30240	0	6	48	0	1
30240	0	7	48	0	1
30240	0	7	24	0	1
30240	0	8	48	0	1
30240	0	8	24	0	1
30240	0	9	24	0	1
30240	0	9	48	0	1
30240	0	10	24	0	1
30240	0	10	48	0	1
30240	0	11	24	0	1
30240	0	11	48	0	1
30240	0	12	24	0	1
30240	0	12	48	0	1
30240	0	13	48	0	1
30240	0	13	24	0	1
30240	0	14	48	0	1
30240	0	14	24	0	1
30240	0	15	24	0	1
30240	0	15	48	0	1
30240	0	16	24	0	1
30240	0	16	48	0	1
30240	0	17	48	0	1
30240	0	17	24	0	1
30240	0	18	48	0	1
30240	0	18	24	0	1
30240	0	19	48	0	1
30240	0	19	24	0	1
30240	0	20	48	0	1
30240	0	20	24	0	1
30240	0	21	24	0	1
30240	0	21	48	0	1
30240	0	22	48	0	1
30240	0	22	24	0	1
30240	0	23	48	0	1
30240	0	23	24	0	1
