% time	cellId	IMSI	RNTI	frame	sframe	pscchRi	pscchF1	pscchSF1	pscchF2	pscchSF2	mcs	TBS	psschRB	psschLen	pssch_itrp
86716	0	32	32	481	1	154	481	5	482	1	10	173	16	8	5
86796	0	44	44	489	1	272	489	1	489	4	10	173	32	8	4
86796	0	50	50	489	1	130	489	3	490	2	10	173	32	8	4
86956	0	25	25	505	1	300	505	1	506	3	10	173	0	8	6
86956	0	38	38	505	1	73	505	10	506	5	10	173	16	8	3
86956	0	47	47	505	1	139	505	5	506	2	10	173	16	8	7
87116	0	37	37	521	1	72	521	9	522	4	10	173	8	8	7
87196	0	9	9	529	1	186	529	7	530	1	10	173	8	8	1
87196	0	34	34	529	1	333	529	4	530	4	10	173	0	8	6
87196	0	40	40	529	1	63	529	4	530	6	10	173	8	8	1
87196	0	45	45	529	1	320	529	1	529	7	10	173	8	8	1
87276	0	14	14	537	1	180	537	1	537	5	10	173	16	8	4
87276	0	31	31	537	1	233	537	9	537	10	10	173	24	8	3
87276	0	43	43	537	1	238	538	4	538	5	10	173	24	8	2
87356	0	41	41	545	1	315	545	1	546	2	10	173	24	8	1
87436	0	48	48	553	1	119	553	8	554	6	10	173	32	8	3
87516	0	20	20	561	1	145	561	2	562	2	10	173	24	8	0
87516	0	42	42	561	1	50	561	3	561	7	10	173	40	8	3
87596	0	50	50	569	1	323	569	4	569	10	10	173	8	8	7
87676	0	44	44	577	1	265	577	10	578	2	10	173	32	8	2
87756	0	38	38	585	1	235	586	1	586	2	10	173	40	8	3
87836	0	47	47	593	1	36	593	5	593	8	10	173	16	8	5
87996	0	9	9	609	1	47	609	3	610	6	10	173	8	8	3
87996	0	25	25	609	1	117	609	6	610	4	10	173	24	8	1
88076	0	14	14	617	1	206	618	2	618	5	10	173	40	8	4
88076	0	34	34	617	1	7	617	8	617	9	10	173	32	8	7
88076	0	37	37	617	1	284	618	3	618	6	10	173	40	8	2
88076	0	40	40	617	1	342	617	7	618	4	10	173	0	8	5
88156	0	31	31	625	1	318	625	4	626	5	10	173	8	8	6
88156	0	41	41	625	1	71	625	8	626	3	10	173	24	8	6
88156	0	45	45	625	1	134	625	7	626	6	10	173	0	8	4
88236	0	43	43	633	1	44	634	3	634	6	10	173	16	8	0
88316	0	48	48	641	1	152	641	3	641	9	10	173	8	8	6
88396	0	24	24	649	1	228	649	4	649	5	10	173	24	8	0
88396	0	32	32	649	1	160	649	1	650	2	10	173	24	8	0
88476	0	20	20	657	1	213	657	4	657	6	10	173	24	8	2
88556	0	32	32	665	1	127	665	8	666	6	10	173	0	8	0
88636	0	36	36	673	1	25	673	10	674	2	10	173	24	8	1
88636	0	38	38	673	1	282	674	1	674	4	10	173	8	8	7
88796	0	9	9	689	1	306	689	3	689	8	10	173	24	8	5
88876	0	14	14	697	1	40	697	9	698	2	10	173	24	8	2
88876	0	34	34	697	1	134	697	7	698	6	10	173	8	8	6
88876	0	40	40	697	1	323	697	4	697	10	10	173	32	8	2
88956	0	25	25	705	1	316	705	2	706	3	10	173	8	8	6
88956	0	37	37	705	1	239	706	5	706	6	10	173	0	8	5
89036	0	31	31	713	1	275	713	4	713	7	10	173	24	8	0
89116	0	45	45	721	1	203	721	9	722	2	10	173	0	8	5
89196	0	43	43	729	1	259	729	4	729	6	10	173	16	8	3
89196	0	48	48	729	1	144	729	1	730	1	10	173	8	8	0
89196	0	50	50	729	1	256	729	1	729	3	10	173	16	8	1
89276	0	32	32	737	1	135	737	1	737	8	10	173	32	8	5
89356	0	28	28	745	1	202	745	8	746	1	10	173	40	8	7
89436	0	20	20	753	1	144	753	1	754	1	10	173	16	8	5
89436	0	44	44	753	1	224	753	1	754	6	10	173	24	8	1
89516	0	17	17	761	1	90	761	1	762	1	10	173	0	8	3
89676	0	9	9	777	1	319	777	5	778	6	10	173	16	8	2
89676	0	40	40	777	1	216	777	7	777	9	10	173	8	8	0
89756	0	14	14	785	1	222	786	3	786	5	10	173	16	8	1
89756	0	34	34	785	1	98	785	3	785	10	10	173	32	8	3
89916	0	25	25	801	1	223	802	4	802	6	10	173	32	8	0
89916	0	31	31	801	1	140	801	6	802	3	10	173	8	8	2
89916	0	37	37	801	1	195	801	1	801	4	10	173	40	8	2
89996	0	45	45	809	1	215	809	6	809	8	10	173	0	8	2
89996	0	48	48	809	1	298	810	1	810	5	10	173	16	8	3
90156	0	32	32	825	1	58	826	1	826	5	10	173	24	8	7
90236	0	43	43	833	1	226	833	2	833	3	10	173	8	8	5
90316	0	38	38	841	1	170	841	6	842	1	10	173	16	8	7
90316	0	44	44	841	1	6	841	7	841	8	10	173	32	8	7
90316	0	47	47	841	1	259	841	4	841	6	10	173	32	8	6
90396	0	20	20	849	1	323	849	4	849	10	10	173	16	8	5
90556	0	46	46	865	1	316	865	2	866	3	10	173	40	8	0
90636	0	34	34	873	1	192	873	1	874	4	10	173	0	8	5
90796	0	31	31	889	1	251	890	2	890	3	10	173	0	8	7
90796	0	50	50	889	1	0	889	1	889	2	10	173	0	8	2
90876	0	37	37	897	1	344	897	9	898	6	10	173	0	8	7
90876	0	48	48	897	1	228	897	4	897	5	10	173	32	8	7
90956	0	25	25	905	1	134	905	7	906	6	10	173	24	8	3
90956	0	45	45	905	1	155	905	6	906	2	10	173	0	8	2
91036	0	32	32	913	1	260	913	5	913	7	10	173	16	8	0
91116	0	47	47	921	1	228	921	4	921	5	10	173	32	8	2
91196	0	28	28	929	1	150	929	1	929	7	10	173	40	8	0
91196	0	38	38	929	1	132	929	5	930	4	10	173	16	8	5
91196	0	43	43	929	1	252	930	3	930	4	10	173	8	8	4
91196	0	44	44	929	1	279	929	8	930	1	10	173	24	8	7
91276	0	9	9	937	1	287	937	3	938	6	10	173	32	8	0
91356	0	14	14	945	1	10	946	1	946	2	10	173	40	8	5
91356	0	20	20	945	1	50	945	3	945	7	10	173	8	8	4
91356	0	40	40	945	1	242	945	3	945	4	10	173	32	8	1
91436	0	41	41	953	1	25	953	10	954	2	10	173	16	8	6
91516	0	12	12	961	1	305	961	2	961	7	10	173	16	8	3
91596	0	31	31	969	1	86	969	7	970	3	10	173	32	8	4
91596	0	36	36	969	1	39	969	8	970	1	10	173	0	8	0
91756	0	37	37	985	1	10	986	1	986	2	10	173	24	8	4
91756	0	48	48	985	1	136	985	2	985	9	10	173	24	8	0
91916	0	25	25	1001	1	154	1001	5	1002	1	10	173	16	8	4
91916	0	32	32	1001	1	347	1001	3	1002	2	10	173	40	8	2
91916	0	45	45	1001	1	23	1001	8	1001	10	10	173	32	8	1
91996	0	47	47	1009	1	54	1009	7	1010	1	10	173	40	8	2
92076	0	9	9	1017	1	160	1017	1	1018	2	10	173	16	8	7
92076	0	38	38	1017	1	251	1018	2	1018	3	10	173	0	8	3
92076	0	44	44	1017	1	202	1017	8	1018	1	10	173	32	8	7
92236	0	14	14	9	1	69	9	6	10	1	10	173	0	8	0
92236	0	40	40	9	1	200	9	6	9	9	10	173	16	8	5
92236	0	43	43	9	1	316	9	2	10	3	10	173	0	8	2
92316	0	20	20	17	1	342	17	7	18	4	10	173	16	8	6
92396	0	50	50	25	1	265	25	10	26	2	10	173	8	8	5
92556	0	11	11	41	1	41	41	10	42	3	10	173	32	8	6
92636	0	48	48	49	1	81	49	2	49	8	10	173	24	8	7
92716	0	37	37	57	1	146	57	3	58	3	10	173	0	8	1
92796	0	32	32	65	1	310	65	7	66	2	10	173	32	8	7
92796	0	47	47	65	1	314	66	1	66	6	10	173	24	8	4
92876	0	9	9	73	1	112	73	1	73	9	10	173	8	8	6
92876	0	38	38	73	1	96	73	1	73	8	10	173	0	8	4
92876	0	45	45	73	1	47	73	3	74	6	10	173	24	8	4
92956	0	25	25	81	1	281	81	10	82	3	10	173	32	8	0
92956	0	44	44	81	1	205	82	1	82	4	10	173	16	8	0
93036	0	14	14	89	1	337	89	2	89	9	10	173	24	8	3
93036	0	40	40	89	1	219	89	10	90	2	10	173	16	8	2
93036	0	41	41	89	1	2	89	3	89	4	10	173	24	8	2
93116	0	28	28	97	1	323	97	4	97	10	10	173	0	8	6
93196	0	50	50	105	1	47	105	3	106	6	10	173	40	8	7
93276	0	20	20	113	1	287	113	3	114	6	10	173	16	8	2
93356	0	31	31	121	1	205	122	1	122	4	10	173	40	8	7
93516	0	10	10	137	1	11	138	2	138	3	10	173	16	8	7
93596	0	32	32	145	1	273	145	2	145	5	10	173	32	8	5
93596	0	36	36	145	1	270	145	1	146	5	10	173	24	8	1
93676	0	9	9	153	1	147	153	4	154	4	10	173	0	8	0
93676	0	37	37	153	1	149	153	6	154	6	10	173	24	8	4
93676	0	47	47	153	1	40	153	9	154	2	10	173	32	8	7
93756	0	38	38	161	1	199	161	5	161	8	10	173	40	8	5
93836	0	14	14	169	1	211	169	2	169	4	10	173	0	8	6
93836	0	41	41	169	1	316	169	2	170	3	10	173	0	8	1
93836	0	44	44	169	1	110	169	6	170	5	10	173	16	8	6
93836	0	45	45	169	1	115	169	4	170	2	10	173	40	8	4
93916	0	25	25	177	1	232	177	8	177	9	10	173	8	8	0
93916	0	40	40	177	1	199	177	5	177	8	10	173	24	8	5
93996	0	28	28	185	1	321	185	2	185	8	10	173	24	8	3
93996	0	50	50	185	1	297	185	10	186	4	10	173	32	8	3
94236	0	20	20	209	1	0	209	1	209	2	10	173	32	8	7
94236	0	31	31	209	1	81	209	2	209	8	10	173	8	8	2
94236	0	43	43	209	1	233	209	9	209	10	10	173	8	8	0
94396	0	48	48	225	1	325	225	6	226	2	10	173	16	8	3
94556	0	36	36	241	1	140	241	6	242	3	10	173	8	8	0
94556	0	37	37	241	1	219	241	10	242	2	10	173	40	8	0
94636	0	14	14	249	1	92	249	3	250	3	10	173	24	8	4
94716	0	44	44	257	1	137	257	3	257	10	10	173	32	8	5
94796	0	45	45	265	1	234	265	10	266	1	10	173	8	8	4
94796	0	50	50	265	1	269	266	4	266	6	10	173	16	8	5
94956	0	28	28	281	1	258	281	3	281	5	10	173	32	8	0
95196	0	43	43	305	1	223	306	4	306	6	10	173	8	8	7
95196	0	48	48	305	1	218	305	9	306	1	10	173	0	8	3
95356	0	32	32	321	1	295	321	8	322	2	10	173	0	8	7
95356	0	47	47	321	1	60	321	1	322	3	10	173	40	8	1
95436	0	38	38	329	1	113	329	2	329	10	10	173	0	8	3
95516	0	3	3	337	1	184	337	5	337	9	10	173	40	8	5
95516	0	37	37	337	1	67	337	4	337	9	10	173	32	8	7
95596	0	36	36	345	1	3	345	4	345	5	10	173	32	8	6
95596	0	44	44	345	1	255	345	1	346	6	10	173	40	8	4
95596	0	50	50	345	1	322	345	3	345	9	10	173	0	8	0
95756	0	45	45	361	1	76	361	2	362	3	10	173	16	8	0
96076	0	48	48	393	1	11	394	2	394	3	10	173	40	8	2
96156	0	47	47	401	1	25	401	10	402	2	10	173	24	8	2
96236	0	43	43	409	1	150	409	1	409	7	10	173	40	8	6
96316	0	38	38	417	1	251	418	2	418	3	10	173	0	8	6
96396	0	37	37	425	1	14	426	5	426	6	10	173	8	8	3
96476	0	24	24	433	1	337	433	2	433	9	10	173	32	8	6
96556	0	40	40	441	1	34	441	3	441	6	10	173	16	8	4
96716	0	45	45	457	1	11	458	2	458	3	10	173	0	8	0
96796	0	28	28	465	1	242	465	3	465	4	10	173	16	8	2
96876	0	9	9	473	1	209	473	2	474	6	10	173	24	8	0
96876	0	25	25	473	1	125	473	6	474	4	10	173	40	8	2
97036	0	47	47	489	1	254	490	5	490	6	10	173	0	8	3
97116	0	32	32	497	1	185	497	6	497	10	10	173	24	8	0
97196	0	43	43	505	1	178	505	3	506	5	10	173	40	8	4
97196	0	50	50	505	1	160	505	1	506	2	10	173	40	8	5
97276	0	40	40	513	1	110	513	6	514	5	10	173	0	8	0
97436	0	44	44	529	1	309	529	6	530	1	10	173	32	8	5
97516	0	6	6	537	1	233	537	9	537	10	10	173	24	8	0
97516	0	36	36	537	1	118	537	7	538	5	10	173	24	8	6
97676	0	9	9	553	1	94	553	5	554	5	10	173	24	8	2
97676	0	31	31	553	1	47	553	3	554	6	10	173	16	8	1
97676	0	45	45	553	1	85	553	6	554	2	10	173	8	8	1
97836	0	47	47	569	1	69	569	6	570	1	10	173	8	8	6
97836	0	48	48	569	1	348	569	4	570	3	10	173	40	8	7
97996	0	14	14	585	1	311	585	8	586	3	10	173	24	8	5
97996	0	32	32	585	1	45	585	1	586	4	10	173	16	8	5
97996	0	38	38	585	1	202	585	8	586	1	10	173	40	8	7
97996	0	50	50	585	1	146	585	3	586	3	10	173	24	8	6
98076	0	20	20	593	1	182	593	3	593	7	10	173	16	8	3
98236	0	43	43	609	1	295	609	8	610	2	10	173	24	8	5
98316	0	37	37	617	1	24	617	9	618	1	10	173	0	8	4
98316	0	44	44	617	1	108	617	4	618	3	10	173	32	8	6
98556	0	6	6	641	1	227	641	3	641	4	10	173	32	8	6
98716	0	28	28	657	1	208	657	1	658	5	10	173	40	8	3
98716	0	41	41	657	1	70	657	7	658	2	10	173	40	8	7
98716	0	47	47	657	1	69	657	6	658	1	10	173	24	8	7
98716	0	48	48	657	1	32	657	1	657	4	10	173	24	8	1
98796	0	14	14	665	1	227	665	3	665	4	10	173	24	8	4
98796	0	32	32	665	1	341	665	6	666	3	10	173	32	8	1
98796	0	50	50	665	1	196	665	2	665	5	10	173	24	8	5
98876	0	25	25	673	1	46	673	2	674	5	10	173	24	8	1
98876	0	38	38	673	1	282	674	1	674	4	10	173	0	8	0
98956	0	40	40	681	1	204	681	10	682	3	10	173	24	8	3
99036	0	20	20	689	1	317	689	3	690	4	10	173	16	8	3
99196	0	37	37	705	1	102	705	7	706	4	10	173	24	8	5
99196	0	44	44	705	1	18	705	3	705	5	10	173	8	8	6
99356	0	9	9	721	1	344	721	9	722	6	10	173	40	8	7
99436	0	31	31	729	1	27	730	2	730	4	10	173	40	8	0
99516	0	36	36	737	1	136	737	2	737	9	10	173	40	8	0
99516	0	39	39	737	1	48	737	1	737	5	10	173	40	8	5
99516	0	45	45	737	1	74	738	1	738	6	10	173	24	8	3
99596	0	14	14	745	1	209	745	2	746	6	10	173	32	8	4
99596	0	50	50	745	1	340	745	5	746	2	10	173	16	8	4
99676	0	32	32	753	1	289	753	2	753	6	10	173	0	8	4
99756	0	38	38	761	1	241	761	2	761	3	10	173	0	8	0
99756	0	40	40	761	1	276	761	5	761	8	10	173	24	8	0
99916	0	25	25	777	1	300	777	1	778	3	10	173	24	8	7
99996	0	20	20	785	1	103	785	8	786	5	10	173	24	8	7
